image_id,split,sat_image_path,mask_path,urban_land,agriculture_land,rangeland,forest_land,water,barren_land,unknown
906113,train,image_datasets/deepglobe_land/train/906113_sat.jpg,image_datasets/deepglobe_land/train/906113_mask.png,0,1,0,1,0,0,0
66344,train,image_datasets/deepglobe_land/train/66344_sat.jpg,image_datasets/deepglobe_land/train/66344_mask.png,1,1,1,0,0,0,0
828684,train,image_datasets/deepglobe_land/train/828684_sat.jpg,image_datasets/deepglobe_land/train/828684_mask.png,1,1,1,0,1,0,0
141685,train,image_datasets/deepglobe_land/train/141685_sat.jpg,image_datasets/deepglobe_land/train/141685_mask.png,1,1,1,0,1,0,0
602453,train,image_datasets/deepglobe_land/train/602453_sat.jpg,image_datasets/deepglobe_land/train/602453_mask.png,1,1,0,0,1,0,0
669779,train,image_datasets/deepglobe_land/train/669779_sat.jpg,image_datasets/deepglobe_land/train/669779_mask.png,1,1,0,0,1,0,1
686781,train,image_datasets/deepglobe_land/train/686781_sat.jpg,image_datasets/deepglobe_land/train/686781_mask.png,1,1,0,0,0,1,0
354033,train,image_datasets/deepglobe_land/train/354033_sat.jpg,image_datasets/deepglobe_land/train/354033_mask.png,1,1,1,0,1,1,0
322400,train,image_datasets/deepglobe_land/train/322400_sat.jpg,image_datasets/deepglobe_land/train/322400_mask.png,0,1,1,0,1,0,0
33573,train,image_datasets/deepglobe_land/train/33573_sat.jpg,image_datasets/deepglobe_land/train/33573_mask.png,1,1,1,1,1,1,0
358591,train,image_datasets/deepglobe_land/train/358591_sat.jpg,image_datasets/deepglobe_land/train/358591_mask.png,0,1,1,0,0,1,0
264436,train,image_datasets/deepglobe_land/train/264436_sat.jpg,image_datasets/deepglobe_land/train/264436_mask.png,1,1,0,0,0,0,0
757745,train,image_datasets/deepglobe_land/train/757745_sat.jpg,image_datasets/deepglobe_land/train/757745_mask.png,1,1,1,0,1,1,1
78430,train,image_datasets/deepglobe_land/train/78430_sat.jpg,image_datasets/deepglobe_land/train/78430_mask.png,1,1,1,0,1,1,1
276912,train,image_datasets/deepglobe_land/train/276912_sat.jpg,image_datasets/deepglobe_land/train/276912_mask.png,1,1,1,0,1,0,0
423117,train,image_datasets/deepglobe_land/train/423117_sat.jpg,image_datasets/deepglobe_land/train/423117_mask.png,1,1,1,0,0,0,0
763075,train,image_datasets/deepglobe_land/train/763075_sat.jpg,image_datasets/deepglobe_land/train/763075_mask.png,1,1,0,0,1,0,0
418261,train,image_datasets/deepglobe_land/train/418261_sat.jpg,image_datasets/deepglobe_land/train/418261_mask.png,1,1,1,0,1,0,1
337272,train,image_datasets/deepglobe_land/train/337272_sat.jpg,image_datasets/deepglobe_land/train/337272_mask.png,1,1,1,0,1,0,1
483506,train,image_datasets/deepglobe_land/train/483506_sat.jpg,image_datasets/deepglobe_land/train/483506_mask.png,0,1,1,0,1,0,0
889145,train,image_datasets/deepglobe_land/train/889145_sat.jpg,image_datasets/deepglobe_land/train/889145_mask.png,1,1,0,0,1,0,1
200589,train,image_datasets/deepglobe_land/train/200589_sat.jpg,image_datasets/deepglobe_land/train/200589_mask.png,1,1,0,0,1,1,1
652733,train,image_datasets/deepglobe_land/train/652733_sat.jpg,image_datasets/deepglobe_land/train/652733_mask.png,0,1,0,0,1,0,1
751939,train,image_datasets/deepglobe_land/train/751939_sat.jpg,image_datasets/deepglobe_land/train/751939_mask.png,1,1,0,0,1,0,1
548423,train,image_datasets/deepglobe_land/train/548423_sat.jpg,image_datasets/deepglobe_land/train/548423_mask.png,1,1,0,0,1,1,1
147545,train,image_datasets/deepglobe_land/train/147545_sat.jpg,image_datasets/deepglobe_land/train/147545_mask.png,1,1,1,0,0,0,0
600230,train,image_datasets/deepglobe_land/train/600230_sat.jpg,image_datasets/deepglobe_land/train/600230_mask.png,1,1,1,0,0,0,0
723067,train,image_datasets/deepglobe_land/train/723067_sat.jpg,image_datasets/deepglobe_land/train/723067_mask.png,1,1,1,0,0,1,0
3484,train,image_datasets/deepglobe_land/train/3484_sat.jpg,image_datasets/deepglobe_land/train/3484_mask.png,1,1,1,1,0,0,0
639149,train,image_datasets/deepglobe_land/train/639149_sat.jpg,image_datasets/deepglobe_land/train/639149_mask.png,1,1,0,0,0,0,0
244423,train,image_datasets/deepglobe_land/train/244423_sat.jpg,image_datasets/deepglobe_land/train/244423_mask.png,1,1,1,0,1,1,0
794214,train,image_datasets/deepglobe_land/train/794214_sat.jpg,image_datasets/deepglobe_land/train/794214_mask.png,0,0,0,1,1,1,0
159280,train,image_datasets/deepglobe_land/train/159280_sat.jpg,image_datasets/deepglobe_land/train/159280_mask.png,1,1,1,0,1,1,0
495406,train,image_datasets/deepglobe_land/train/495406_sat.jpg,image_datasets/deepglobe_land/train/495406_mask.png,1,0,1,1,1,0,0
557439,train,image_datasets/deepglobe_land/train/557439_sat.jpg,image_datasets/deepglobe_land/train/557439_mask.png,1,1,1,0,0,0,0
267163,train,image_datasets/deepglobe_land/train/267163_sat.jpg,image_datasets/deepglobe_land/train/267163_mask.png,1,1,0,0,0,0,0
271245,train,image_datasets/deepglobe_land/train/271245_sat.jpg,image_datasets/deepglobe_land/train/271245_mask.png,1,1,0,0,1,0,0
276761,train,image_datasets/deepglobe_land/train/276761_sat.jpg,image_datasets/deepglobe_land/train/276761_mask.png,1,1,0,0,0,1,1
925425,train,image_datasets/deepglobe_land/train/925425_sat.jpg,image_datasets/deepglobe_land/train/925425_mask.png,1,1,1,1,0,0,0
137499,train,image_datasets/deepglobe_land/train/137499_sat.jpg,image_datasets/deepglobe_land/train/137499_mask.png,1,1,1,0,1,1,0
893651,train,image_datasets/deepglobe_land/train/893651_sat.jpg,image_datasets/deepglobe_land/train/893651_mask.png,1,1,0,0,0,1,1
114473,train,image_datasets/deepglobe_land/train/114473_sat.jpg,image_datasets/deepglobe_land/train/114473_mask.png,0,1,1,1,0,1,0
949235,train,image_datasets/deepglobe_land/train/949235_sat.jpg,image_datasets/deepglobe_land/train/949235_mask.png,0,1,0,0,1,1,0
316446,train,image_datasets/deepglobe_land/train/316446_sat.jpg,image_datasets/deepglobe_land/train/316446_mask.png,1,1,1,1,0,0,0
499325,train,image_datasets/deepglobe_land/train/499325_sat.jpg,image_datasets/deepglobe_land/train/499325_mask.png,1,1,0,0,0,1,0
419820,train,image_datasets/deepglobe_land/train/419820_sat.jpg,image_datasets/deepglobe_land/train/419820_mask.png,1,1,0,0,1,1,0
596837,train,image_datasets/deepglobe_land/train/596837_sat.jpg,image_datasets/deepglobe_land/train/596837_mask.png,0,1,0,0,0,1,1
458776,train,image_datasets/deepglobe_land/train/458776_sat.jpg,image_datasets/deepglobe_land/train/458776_mask.png,1,1,1,0,1,0,0
358314,train,image_datasets/deepglobe_land/train/358314_sat.jpg,image_datasets/deepglobe_land/train/358314_mask.png,1,1,0,0,1,0,0
749523,train,image_datasets/deepglobe_land/train/749523_sat.jpg,image_datasets/deepglobe_land/train/749523_mask.png,1,1,1,1,0,1,0
820347,train,image_datasets/deepglobe_land/train/820347_sat.jpg,image_datasets/deepglobe_land/train/820347_mask.png,1,1,1,0,1,0,0
219555,train,image_datasets/deepglobe_land/train/219555_sat.jpg,image_datasets/deepglobe_land/train/219555_mask.png,1,1,0,0,0,1,1
139581,train,image_datasets/deepglobe_land/train/139581_sat.jpg,image_datasets/deepglobe_land/train/139581_mask.png,1,1,0,0,1,0,1
634421,train,image_datasets/deepglobe_land/train/634421_sat.jpg,image_datasets/deepglobe_land/train/634421_mask.png,1,1,0,0,0,1,0
651312,train,image_datasets/deepglobe_land/train/651312_sat.jpg,image_datasets/deepglobe_land/train/651312_mask.png,1,1,1,1,1,1,0
987381,train,image_datasets/deepglobe_land/train/987381_sat.jpg,image_datasets/deepglobe_land/train/987381_mask.png,1,1,1,0,1,0,1
552001,train,image_datasets/deepglobe_land/train/552001_sat.jpg,image_datasets/deepglobe_land/train/552001_mask.png,1,0,1,0,0,0,0
294978,train,image_datasets/deepglobe_land/train/294978_sat.jpg,image_datasets/deepglobe_land/train/294978_mask.png,1,1,0,0,0,0,0
726265,train,image_datasets/deepglobe_land/train/726265_sat.jpg,image_datasets/deepglobe_land/train/726265_mask.png,1,1,1,0,1,1,0
875327,train,image_datasets/deepglobe_land/train/875327_sat.jpg,image_datasets/deepglobe_land/train/875327_mask.png,1,1,1,0,1,1,0
651774,train,image_datasets/deepglobe_land/train/651774_sat.jpg,image_datasets/deepglobe_land/train/651774_mask.png,1,1,0,0,0,0,0
805150,train,image_datasets/deepglobe_land/train/805150_sat.jpg,image_datasets/deepglobe_land/train/805150_mask.png,1,1,0,0,0,1,0
759668,train,image_datasets/deepglobe_land/train/759668_sat.jpg,image_datasets/deepglobe_land/train/759668_mask.png,1,1,1,0,1,1,0
392711,train,image_datasets/deepglobe_land/train/392711_sat.jpg,image_datasets/deepglobe_land/train/392711_mask.png,1,1,1,1,0,0,0
139482,train,image_datasets/deepglobe_land/train/139482_sat.jpg,image_datasets/deepglobe_land/train/139482_mask.png,1,1,1,0,1,1,1
660069,train,image_datasets/deepglobe_land/train/660069_sat.jpg,image_datasets/deepglobe_land/train/660069_mask.png,1,1,0,0,0,0,0
182027,train,image_datasets/deepglobe_land/train/182027_sat.jpg,image_datasets/deepglobe_land/train/182027_mask.png,1,1,1,0,1,1,0
115444,train,image_datasets/deepglobe_land/train/115444_sat.jpg,image_datasets/deepglobe_land/train/115444_mask.png,1,1,0,0,1,0,1
68078,train,image_datasets/deepglobe_land/train/68078_sat.jpg,image_datasets/deepglobe_land/train/68078_mask.png,1,0,0,0,1,1,0
900985,train,image_datasets/deepglobe_land/train/900985_sat.jpg,image_datasets/deepglobe_land/train/900985_mask.png,1,1,1,0,1,1,0
991758,train,image_datasets/deepglobe_land/train/991758_sat.jpg,image_datasets/deepglobe_land/train/991758_mask.png,1,0,1,0,1,1,1
668465,train,image_datasets/deepglobe_land/train/668465_sat.jpg,image_datasets/deepglobe_land/train/668465_mask.png,1,0,1,1,1,1,1
525105,train,image_datasets/deepglobe_land/train/525105_sat.jpg,image_datasets/deepglobe_land/train/525105_mask.png,1,1,1,1,0,0,0
303327,train,image_datasets/deepglobe_land/train/303327_sat.jpg,image_datasets/deepglobe_land/train/303327_mask.png,1,1,1,0,1,1,1
26261,train,image_datasets/deepglobe_land/train/26261_sat.jpg,image_datasets/deepglobe_land/train/26261_mask.png,1,1,1,0,1,1,0
81011,train,image_datasets/deepglobe_land/train/81011_sat.jpg,image_datasets/deepglobe_land/train/81011_mask.png,0,1,0,0,1,1,1
988517,train,image_datasets/deepglobe_land/train/988517_sat.jpg,image_datasets/deepglobe_land/train/988517_mask.png,1,1,0,0,0,0,0
549870,train,image_datasets/deepglobe_land/train/549870_sat.jpg,image_datasets/deepglobe_land/train/549870_mask.png,1,1,0,0,1,0,0
942594,train,image_datasets/deepglobe_land/train/942594_sat.jpg,image_datasets/deepglobe_land/train/942594_mask.png,1,1,0,0,0,0,0
277994,train,image_datasets/deepglobe_land/train/277994_sat.jpg,image_datasets/deepglobe_land/train/277994_mask.png,0,1,1,1,0,1,0
350328,train,image_datasets/deepglobe_land/train/350328_sat.jpg,image_datasets/deepglobe_land/train/350328_mask.png,1,1,1,0,0,0,0
373103,train,image_datasets/deepglobe_land/train/373103_sat.jpg,image_datasets/deepglobe_land/train/373103_mask.png,1,1,1,0,1,1,0
458687,train,image_datasets/deepglobe_land/train/458687_sat.jpg,image_datasets/deepglobe_land/train/458687_mask.png,1,1,1,0,1,1,0
765792,train,image_datasets/deepglobe_land/train/765792_sat.jpg,image_datasets/deepglobe_land/train/765792_mask.png,1,1,0,0,0,0,0
514414,train,image_datasets/deepglobe_land/train/514414_sat.jpg,image_datasets/deepglobe_land/train/514414_mask.png,0,1,0,0,1,1,1
45676,train,image_datasets/deepglobe_land/train/45676_sat.jpg,image_datasets/deepglobe_land/train/45676_mask.png,0,1,1,0,1,0,0
164029,train,image_datasets/deepglobe_land/train/164029_sat.jpg,image_datasets/deepglobe_land/train/164029_mask.png,1,1,1,0,1,1,0
847604,train,image_datasets/deepglobe_land/train/847604_sat.jpg,image_datasets/deepglobe_land/train/847604_mask.png,0,1,1,0,0,1,0
218329,train,image_datasets/deepglobe_land/train/218329_sat.jpg,image_datasets/deepglobe_land/train/218329_mask.png,1,1,1,0,1,1,0
950926,train,image_datasets/deepglobe_land/train/950926_sat.jpg,image_datasets/deepglobe_land/train/950926_mask.png,0,1,1,1,1,1,0
294697,train,image_datasets/deepglobe_land/train/294697_sat.jpg,image_datasets/deepglobe_land/train/294697_mask.png,1,1,0,0,0,1,1
772144,train,image_datasets/deepglobe_land/train/772144_sat.jpg,image_datasets/deepglobe_land/train/772144_mask.png,1,1,0,0,1,1,1
143353,train,image_datasets/deepglobe_land/train/143353_sat.jpg,image_datasets/deepglobe_land/train/143353_mask.png,1,1,0,0,0,0,0
642909,train,image_datasets/deepglobe_land/train/642909_sat.jpg,image_datasets/deepglobe_land/train/642909_mask.png,1,1,0,0,0,1,0
772130,train,image_datasets/deepglobe_land/train/772130_sat.jpg,image_datasets/deepglobe_land/train/772130_mask.png,1,1,0,0,0,0,0
397351,train,image_datasets/deepglobe_land/train/397351_sat.jpg,image_datasets/deepglobe_land/train/397351_mask.png,1,1,0,0,1,1,0
552206,train,image_datasets/deepglobe_land/train/552206_sat.jpg,image_datasets/deepglobe_land/train/552206_mask.png,1,1,1,0,1,0,0
349442,train,image_datasets/deepglobe_land/train/349442_sat.jpg,image_datasets/deepglobe_land/train/349442_mask.png,1,1,1,0,1,0,1
705728,train,image_datasets/deepglobe_land/train/705728_sat.jpg,image_datasets/deepglobe_land/train/705728_mask.png,1,1,1,0,1,0,0
280861,train,image_datasets/deepglobe_land/train/280861_sat.jpg,image_datasets/deepglobe_land/train/280861_mask.png,1,1,1,1,1,1,0
873132,train,image_datasets/deepglobe_land/train/873132_sat.jpg,image_datasets/deepglobe_land/train/873132_mask.png,0,0,0,1,0,1,0
417313,train,image_datasets/deepglobe_land/train/417313_sat.jpg,image_datasets/deepglobe_land/train/417313_mask.png,1,1,1,1,0,0,0
15573,train,image_datasets/deepglobe_land/train/15573_sat.jpg,image_datasets/deepglobe_land/train/15573_mask.png,0,1,1,1,0,1,0
511850,train,image_datasets/deepglobe_land/train/511850_sat.jpg,image_datasets/deepglobe_land/train/511850_mask.png,1,1,0,0,1,1,1
584712,train,image_datasets/deepglobe_land/train/584712_sat.jpg,image_datasets/deepglobe_land/train/584712_mask.png,1,1,1,1,0,0,0
989499,train,image_datasets/deepglobe_land/train/989499_sat.jpg,image_datasets/deepglobe_land/train/989499_mask.png,1,1,1,0,1,1,0
255889,train,image_datasets/deepglobe_land/train/255889_sat.jpg,image_datasets/deepglobe_land/train/255889_mask.png,1,1,1,0,0,1,0
570992,train,image_datasets/deepglobe_land/train/570992_sat.jpg,image_datasets/deepglobe_land/train/570992_mask.png,1,1,1,0,1,0,0
572237,train,image_datasets/deepglobe_land/train/572237_sat.jpg,image_datasets/deepglobe_land/train/572237_mask.png,1,0,0,0,1,1,0
628479,train,image_datasets/deepglobe_land/train/628479_sat.jpg,image_datasets/deepglobe_land/train/628479_mask.png,1,1,1,1,1,1,0
427037,train,image_datasets/deepglobe_land/train/427037_sat.jpg,image_datasets/deepglobe_land/train/427037_mask.png,1,1,0,1,0,0,0
129297,train,image_datasets/deepglobe_land/train/129297_sat.jpg,image_datasets/deepglobe_land/train/129297_mask.png,1,1,1,0,1,0,0
125510,train,image_datasets/deepglobe_land/train/125510_sat.jpg,image_datasets/deepglobe_land/train/125510_mask.png,1,1,1,0,1,0,0
586222,train,image_datasets/deepglobe_land/train/586222_sat.jpg,image_datasets/deepglobe_land/train/586222_mask.png,0,1,0,1,0,0,0
577164,train,image_datasets/deepglobe_land/train/577164_sat.jpg,image_datasets/deepglobe_land/train/577164_mask.png,0,1,1,0,0,0,0
211316,train,image_datasets/deepglobe_land/train/211316_sat.jpg,image_datasets/deepglobe_land/train/211316_mask.png,1,1,1,0,0,1,0
71125,train,image_datasets/deepglobe_land/train/71125_sat.jpg,image_datasets/deepglobe_land/train/71125_mask.png,0,1,1,1,0,1,0
639004,train,image_datasets/deepglobe_land/train/639004_sat.jpg,image_datasets/deepglobe_land/train/639004_mask.png,1,1,1,0,1,0,0
717225,train,image_datasets/deepglobe_land/train/717225_sat.jpg,image_datasets/deepglobe_land/train/717225_mask.png,1,1,0,0,0,0,0
842556,train,image_datasets/deepglobe_land/train/842556_sat.jpg,image_datasets/deepglobe_land/train/842556_mask.png,1,1,0,0,1,0,0
850510,train,image_datasets/deepglobe_land/train/850510_sat.jpg,image_datasets/deepglobe_land/train/850510_mask.png,1,1,1,1,1,0,0
831146,train,image_datasets/deepglobe_land/train/831146_sat.jpg,image_datasets/deepglobe_land/train/831146_mask.png,1,1,1,0,1,0,0
255876,train,image_datasets/deepglobe_land/train/255876_sat.jpg,image_datasets/deepglobe_land/train/255876_mask.png,1,1,1,1,1,0,0
77669,train,image_datasets/deepglobe_land/train/77669_sat.jpg,image_datasets/deepglobe_land/train/77669_mask.png,1,1,1,0,1,1,0
185522,train,image_datasets/deepglobe_land/train/185522_sat.jpg,image_datasets/deepglobe_land/train/185522_mask.png,1,1,0,0,1,0,1
72807,train,image_datasets/deepglobe_land/train/72807_sat.jpg,image_datasets/deepglobe_land/train/72807_mask.png,0,1,1,1,0,1,0
732669,train,image_datasets/deepglobe_land/train/732669_sat.jpg,image_datasets/deepglobe_land/train/732669_mask.png,1,1,1,0,0,0,0
919602,train,image_datasets/deepglobe_land/train/919602_sat.jpg,image_datasets/deepglobe_land/train/919602_mask.png,1,1,0,0,0,0,1
157839,train,image_datasets/deepglobe_land/train/157839_sat.jpg,image_datasets/deepglobe_land/train/157839_mask.png,1,1,0,0,1,0,1
182422,train,image_datasets/deepglobe_land/train/182422_sat.jpg,image_datasets/deepglobe_land/train/182422_mask.png,0,1,1,1,0,1,0
536496,train,image_datasets/deepglobe_land/train/536496_sat.jpg,image_datasets/deepglobe_land/train/536496_mask.png,0,1,1,0,0,0,0
100694,train,image_datasets/deepglobe_land/train/100694_sat.jpg,image_datasets/deepglobe_land/train/100694_mask.png,0,1,1,0,0,0,1
174980,train,image_datasets/deepglobe_land/train/174980_sat.jpg,image_datasets/deepglobe_land/train/174980_mask.png,0,1,1,1,0,1,0
715633,train,image_datasets/deepglobe_land/train/715633_sat.jpg,image_datasets/deepglobe_land/train/715633_mask.png,1,1,1,0,1,1,0
867349,train,image_datasets/deepglobe_land/train/867349_sat.jpg,image_datasets/deepglobe_land/train/867349_mask.png,1,1,0,0,0,0,0
405744,train,image_datasets/deepglobe_land/train/405744_sat.jpg,image_datasets/deepglobe_land/train/405744_mask.png,1,1,0,0,0,0,0
79049,train,image_datasets/deepglobe_land/train/79049_sat.jpg,image_datasets/deepglobe_land/train/79049_mask.png,1,1,1,0,1,1,0
242583,train,image_datasets/deepglobe_land/train/242583_sat.jpg,image_datasets/deepglobe_land/train/242583_mask.png,0,1,1,1,0,1,0
841404,train,image_datasets/deepglobe_land/train/841404_sat.jpg,image_datasets/deepglobe_land/train/841404_mask.png,0,1,1,0,1,0,1
119012,train,image_datasets/deepglobe_land/train/119012_sat.jpg,image_datasets/deepglobe_land/train/119012_mask.png,1,1,0,0,0,1,1
499511,train,image_datasets/deepglobe_land/train/499511_sat.jpg,image_datasets/deepglobe_land/train/499511_mask.png,1,1,1,0,1,0,0
40350,train,image_datasets/deepglobe_land/train/40350_sat.jpg,image_datasets/deepglobe_land/train/40350_mask.png,1,1,1,0,1,0,0
352808,train,image_datasets/deepglobe_land/train/352808_sat.jpg,image_datasets/deepglobe_land/train/352808_mask.png,1,1,1,1,0,0,0
513585,train,image_datasets/deepglobe_land/train/513585_sat.jpg,image_datasets/deepglobe_land/train/513585_mask.png,1,1,1,0,1,1,0
992507,train,image_datasets/deepglobe_land/train/992507_sat.jpg,image_datasets/deepglobe_land/train/992507_mask.png,0,1,0,1,1,0,1
343016,train,image_datasets/deepglobe_land/train/343016_sat.jpg,image_datasets/deepglobe_land/train/343016_mask.png,1,1,1,0,1,1,1
543806,train,image_datasets/deepglobe_land/train/543806_sat.jpg,image_datasets/deepglobe_land/train/543806_mask.png,1,1,1,0,1,0,0
210436,train,image_datasets/deepglobe_land/train/210436_sat.jpg,image_datasets/deepglobe_land/train/210436_mask.png,0,1,1,0,0,0,0
695475,train,image_datasets/deepglobe_land/train/695475_sat.jpg,image_datasets/deepglobe_land/train/695475_mask.png,0,1,0,0,1,0,1
811075,train,image_datasets/deepglobe_land/train/811075_sat.jpg,image_datasets/deepglobe_land/train/811075_mask.png,1,1,0,0,0,1,1
373186,train,image_datasets/deepglobe_land/train/373186_sat.jpg,image_datasets/deepglobe_land/train/373186_mask.png,1,1,1,0,1,0,0
407467,train,image_datasets/deepglobe_land/train/407467_sat.jpg,image_datasets/deepglobe_land/train/407467_mask.png,1,1,1,0,1,1,1
499266,train,image_datasets/deepglobe_land/train/499266_sat.jpg,image_datasets/deepglobe_land/train/499266_mask.png,1,1,1,0,1,0,1
520614,train,image_datasets/deepglobe_land/train/520614_sat.jpg,image_datasets/deepglobe_land/train/520614_mask.png,1,1,1,0,1,1,1
771393,train,image_datasets/deepglobe_land/train/771393_sat.jpg,image_datasets/deepglobe_land/train/771393_mask.png,1,1,1,0,1,1,0
636849,train,image_datasets/deepglobe_land/train/636849_sat.jpg,image_datasets/deepglobe_land/train/636849_mask.png,1,1,1,0,1,1,0
611015,train,image_datasets/deepglobe_land/train/611015_sat.jpg,image_datasets/deepglobe_land/train/611015_mask.png,1,1,1,0,1,1,0
437963,train,image_datasets/deepglobe_land/train/437963_sat.jpg,image_datasets/deepglobe_land/train/437963_mask.png,1,0,1,0,0,1,0
402209,train,image_datasets/deepglobe_land/train/402209_sat.jpg,image_datasets/deepglobe_land/train/402209_mask.png,1,1,1,0,1,1,0
669156,train,image_datasets/deepglobe_land/train/669156_sat.jpg,image_datasets/deepglobe_land/train/669156_mask.png,1,1,1,0,1,1,0
568270,train,image_datasets/deepglobe_land/train/568270_sat.jpg,image_datasets/deepglobe_land/train/568270_mask.png,1,1,1,0,1,1,0
427774,train,image_datasets/deepglobe_land/train/427774_sat.jpg,image_datasets/deepglobe_land/train/427774_mask.png,1,1,1,0,0,1,0
617844,train,image_datasets/deepglobe_land/train/617844_sat.jpg,image_datasets/deepglobe_land/train/617844_mask.png,0,1,0,0,1,0,0
575902,train,image_datasets/deepglobe_land/train/575902_sat.jpg,image_datasets/deepglobe_land/train/575902_mask.png,1,1,1,1,1,1,0
180902,train,image_datasets/deepglobe_land/train/180902_sat.jpg,image_datasets/deepglobe_land/train/180902_mask.png,1,0,1,0,1,1,0
952430,train,image_datasets/deepglobe_land/train/952430_sat.jpg,image_datasets/deepglobe_land/train/952430_mask.png,1,1,1,1,1,1,0
621633,train,image_datasets/deepglobe_land/train/621633_sat.jpg,image_datasets/deepglobe_land/train/621633_mask.png,1,1,1,0,1,1,0
393043,train,image_datasets/deepglobe_land/train/393043_sat.jpg,image_datasets/deepglobe_land/train/393043_mask.png,1,1,0,0,1,0,0
309818,train,image_datasets/deepglobe_land/train/309818_sat.jpg,image_datasets/deepglobe_land/train/309818_mask.png,1,0,1,0,1,1,0
943463,train,image_datasets/deepglobe_land/train/943463_sat.jpg,image_datasets/deepglobe_land/train/943463_mask.png,1,1,1,0,1,0,0
283326,train,image_datasets/deepglobe_land/train/283326_sat.jpg,image_datasets/deepglobe_land/train/283326_mask.png,1,1,0,0,0,1,1
547080,train,image_datasets/deepglobe_land/train/547080_sat.jpg,image_datasets/deepglobe_land/train/547080_mask.png,1,1,1,0,1,1,1
534154,train,image_datasets/deepglobe_land/train/534154_sat.jpg,image_datasets/deepglobe_land/train/534154_mask.png,1,1,1,1,1,0,0
528163,train,image_datasets/deepglobe_land/train/528163_sat.jpg,image_datasets/deepglobe_land/train/528163_mask.png,1,1,1,1,1,0,0
21023,train,image_datasets/deepglobe_land/train/21023_sat.jpg,image_datasets/deepglobe_land/train/21023_mask.png,1,1,0,0,1,1,0
257695,train,image_datasets/deepglobe_land/train/257695_sat.jpg,image_datasets/deepglobe_land/train/257695_mask.png,1,1,0,0,0,0,0
654770,train,image_datasets/deepglobe_land/train/654770_sat.jpg,image_datasets/deepglobe_land/train/654770_mask.png,1,1,1,0,0,1,0
825816,train,image_datasets/deepglobe_land/train/825816_sat.jpg,image_datasets/deepglobe_land/train/825816_mask.png,1,1,1,1,1,1,0
627583,train,image_datasets/deepglobe_land/train/627583_sat.jpg,image_datasets/deepglobe_land/train/627583_mask.png,1,1,1,0,1,1,0
315848,train,image_datasets/deepglobe_land/train/315848_sat.jpg,image_datasets/deepglobe_land/train/315848_mask.png,1,1,0,0,0,1,0
998002,train,image_datasets/deepglobe_land/train/998002_sat.jpg,image_datasets/deepglobe_land/train/998002_mask.png,1,1,1,1,0,0,0
402002,train,image_datasets/deepglobe_land/train/402002_sat.jpg,image_datasets/deepglobe_land/train/402002_mask.png,1,1,1,0,1,1,1
334811,train,image_datasets/deepglobe_land/train/334811_sat.jpg,image_datasets/deepglobe_land/train/334811_mask.png,0,1,1,0,1,0,0
416463,train,image_datasets/deepglobe_land/train/416463_sat.jpg,image_datasets/deepglobe_land/train/416463_mask.png,1,1,1,0,0,0,0
111335,train,image_datasets/deepglobe_land/train/111335_sat.jpg,image_datasets/deepglobe_land/train/111335_mask.png,0,1,1,1,1,1,0
312676,train,image_datasets/deepglobe_land/train/312676_sat.jpg,image_datasets/deepglobe_land/train/312676_mask.png,1,0,1,0,0,0,0
331533,train,image_datasets/deepglobe_land/train/331533_sat.jpg,image_datasets/deepglobe_land/train/331533_mask.png,1,1,1,1,1,0,0
775304,train,image_datasets/deepglobe_land/train/775304_sat.jpg,image_datasets/deepglobe_land/train/775304_mask.png,1,0,0,0,1,1,0
995492,train,image_datasets/deepglobe_land/train/995492_sat.jpg,image_datasets/deepglobe_land/train/995492_mask.png,1,1,1,0,0,1,1
730889,train,image_datasets/deepglobe_land/train/730889_sat.jpg,image_datasets/deepglobe_land/train/730889_mask.png,1,1,1,0,1,0,0
917081,train,image_datasets/deepglobe_land/train/917081_sat.jpg,image_datasets/deepglobe_land/train/917081_mask.png,1,1,1,0,1,0,0
457070,train,image_datasets/deepglobe_land/train/457070_sat.jpg,image_datasets/deepglobe_land/train/457070_mask.png,1,1,0,0,1,0,1
95613,train,image_datasets/deepglobe_land/train/95613_sat.jpg,image_datasets/deepglobe_land/train/95613_mask.png,0,1,1,0,0,0,0
468103,train,image_datasets/deepglobe_land/train/468103_sat.jpg,image_datasets/deepglobe_land/train/468103_mask.png,1,0,0,0,0,1,0
608673,train,image_datasets/deepglobe_land/train/608673_sat.jpg,image_datasets/deepglobe_land/train/608673_mask.png,1,1,0,0,1,0,1
273002,train,image_datasets/deepglobe_land/train/273002_sat.jpg,image_datasets/deepglobe_land/train/273002_mask.png,1,1,0,1,0,0,0
784518,train,image_datasets/deepglobe_land/train/784518_sat.jpg,image_datasets/deepglobe_land/train/784518_mask.png,1,1,1,1,0,1,0
943943,train,image_datasets/deepglobe_land/train/943943_sat.jpg,image_datasets/deepglobe_land/train/943943_mask.png,1,1,1,1,1,1,0
40168,train,image_datasets/deepglobe_land/train/40168_sat.jpg,image_datasets/deepglobe_land/train/40168_mask.png,1,0,0,0,1,1,0
476991,train,image_datasets/deepglobe_land/train/476991_sat.jpg,image_datasets/deepglobe_land/train/476991_mask.png,1,1,1,0,1,0,0
131720,train,image_datasets/deepglobe_land/train/131720_sat.jpg,image_datasets/deepglobe_land/train/131720_mask.png,1,1,0,0,0,1,1
505217,train,image_datasets/deepglobe_land/train/505217_sat.jpg,image_datasets/deepglobe_land/train/505217_mask.png,1,1,1,0,0,1,0
